,State,County,PCT_OBESE_ADULTS13,FMRKT16,FFR14,GROC09,GROC14,GROCPTH14,PCT_LACCESS_CHILD15,FFRPTH14,FMRKTPTH16,FFRPTH14,PCT_OBESE_ADULTS08,PCT_DIABETES_ADULTS13,PCT_DIABETES_ADULTS08,CHILDPOVRATE15,PCT_HSPA15
2205,OK,Washita,40.6,0,2,3,2,0.173205162,10.864117265418438,0.173205162,0.0,0.173205162,27.6,12.6,11.0,21.4,32.2
2206,OK,Woods,33.4,1,8,3,3,0.322997416,6.853595630778779,0.861326443,0.108683838713183,0.861326443,29.5,12.4,10.0,15.6,32.2
2207,OK,Woodward,38.6,1,13,4,2,0.092897952,5.241034066288681,0.603836685,0.0480445853752282,0.603836685,29.4,11.5,10.9,16.1,32.2
2208,OR,Baker,26.9,1,9,8,5,0.31135189,8.192454469681048,0.560433402,0.0622703779811943,0.560433402,27.1,12.0,10.7,27.0,
2209,OR,Benton,21.6,2,59,13,16,0.185365402,6.109467334360287,0.683534918,0.022375118867819,0.683534918,23.7,7.8,6.8,15.0,
2210,OR,Clackamas,25.3,17,236,58,60,0.151909502,3.483510318216717,0.59751071,0.0416603359293441,0.59751071,25.0,9.8,7.7,12.3,
2211,OR,Clatsop,30.7,4,30,15,13,0.346907189,3.799962923391884,0.800555052,0.10354110581901,0.800555052,23.7,11.0,8.4,21.5,
2212,OR,Columbia,33.8,2,23,7,8,0.161750136,3.268014013599785,0.465031642,0.039381707197007,0.465031642,31.0,10.6,7.9,16.6,
2213,OR,Coos,30.4,3,42,20,17,0.272108844,2.076154560892121,0.672268908,0.0470507049763962,0.672268908,30.5,12.8,11.7,29.8,
2214,OR,Crook,25.7,1,9,6,4,0.190494333,3.863167831009229,0.428612249,0.0443066016836509,0.428612249,27.2,12.5,8.9,25.6,
2215,OR,Curry,29.9,2,15,8,8,0.358182225,1.6921716417643131,0.671591672,0.0880552987276009,0.671591672,27.0,11.9,9.9,27.0,
2216,OR,Deschutes,24.1,2,134,34,36,0.211282485,3.798317507337349,0.78644036,0.0110310136950035,0.78644036,18.1,7.8,6.5,18.2,
2217,OR,Douglas,31.0,7,68,27,26,0.243054257,5.402786322286875,0.635680365,0.0645417077735877,0.635680365,30.1,11.4,11.4,30.7,
2218,OR,Gilliam,27.2,1,2,3,3,1.552795031,11.647747199831961,1.035196687,0.539374325782093,1.035196687,26.2,11.6,9.9,17.9,
2219,OR,Grant,29.6,2,5,3,3,0.417827298,7.304355079222767,0.69637883,0.279407655769768,0.69637883,27.0,12.4,10.4,26.4,
2220,OR,Harney,31.7,1,7,2,2,0.280662363,8.794227576089517,0.982318271,0.13713658804169,0.982318271,24.8,11.2,9.8,25.5,
2221,OR,Hood River,26.5,4,24,9,10,0.436967446,1.7487608106871566,1.04872187,0.172176308539945,1.04872187,26.9,8.5,7.2,17.9,
2222,OR,Jackson,25.6,9,153,34,36,0.171194605,4.5457679095726755,0.727577073,0.0415652551413911,0.727577073,22.4,8.9,7.5,25.2,
2223,OR,Jefferson,32.5,1,11,6,7,0.315428983,4.995927890111694,0.495674117,0.0433275563258232,0.495674117,26.7,11.2,8.3,31.7,
2224,OR,Josephine,27.1,4,46,15,21,0.251199177,4.390896082747041,0.550245816,0.0465636058856398,0.550245816,25.1,9.3,8.6,34.4,
2225,OR,Klamath,29.9,4,36,14,18,0.27499809,7.580897908650197,0.549996181,0.0602019776349653,0.549996181,24.8,10.8,8.6,29.4,
2226,OR,Lake,28.0,2,6,2,1,0.127583567,8.575004068213833,0.765501403,0.255199693760367,0.765501403,24.0,11.5,9.5,26.1,
2227,OR,Lane,27.4,13,294,61,63,0.175812154,4.135421666276531,0.820456721,0.0351808702664816,0.820456721,25.9,7.8,6.9,23.1,
2228,OR,Lincoln,28.5,6,32,17,15,0.323234065,2.9123016347903072,0.689566004,0.125507258503117,0.689566004,25.7,13.3,9.7,27.9,
2229,OR,Linn,33.6,4,62,20,18,0.150809343,5.444215888764811,0.519454405,0.0325602976011201,0.519454405,28.2,11.2,8.5,22.4,
2230,OR,Malheur,28.5,2,20,5,7,0.23057413,2.4103530179287387,0.658783227,0.0657051808535103,0.658783227,27.8,8.9,7.7,33.9,
2231,OR,Marion,34.1,10,225,44,40,0.122657999,3.910762548095454,0.689951243,0.0297339406986287,0.689951243,28.2,10.3,8.0,24.1,
2232,OR,Morrow,30.9,0,1,3,2,0.17877894,10.97691310586852,0.08938947,0.0,0.08938947,26.8,11.4,8.5,22.9,
2233,OR,Multnomah,21.3,28,667,126,165,0.212433952,2.123951941773684,0.858748159,0.0350102404953449,0.858748159,22.8,7.7,7.3,18.5,
2234,OR,Polk,34.5,2,42,11,13,0.166846347,7.0039468287051045,0.539042045,0.0244430050230375,0.539042045,30.9,9.3,7.9,18.1,
2235,OR,Sherman,27.1,2,1,2,1,0.584795322,15.636443463173316,0.584795322,1.16959064327485,0.584795322,25.6,11.1,9.5,20.7,
2236,OR,Tillamook,28.8,4,12,10,8,0.315681477,1.8987575452756473,0.473522216,0.153004628390009,0.473522216,26.2,11.4,8.5,25.2,
2237,OR,Umatilla,31.8,5,40,14,13,0.169480477,8.563933827494578,0.521478391,0.0653970911373862,0.521478391,31.4,9.9,8.9,26.3,
2238,OR,Union,27.3,1,18,8,8,0.311393095,4.344431437470483,0.700634463,0.0383332694445509,0.700634463,24.9,9.2,7.7,21.2,
2239,OR,Wallowa,24.3,3,4,6,5,0.73313783,4.974305043722618,0.586510264,0.431903253671178,0.586510264,27.2,11.4,9.6,26.2,
2240,OR,Wasco,25.5,3,18,6,8,0.313541054,9.487081800472335,0.705467372,0.114876507754164,0.705467372,32.4,11.0,8.1,24.1,
2241,OR,Washington,24.0,14,369,80,92,0.163410882,3.3756478837718,0.655419735,0.0240228285507885,0.655419735,24.0,8.4,6.4,12.3,
2242,OR,Wheeler,27.2,0,0,1,1,0.727272727,17.973629388412906,0.0,0.0,0.0,25.6,12.6,8.6,43.6,
2243,OR,Yamhill,27.8,4,47,15,20,0.196544743,4.766865025521428,0.461880147,0.0380825439139335,0.461880147,25.0,9.6,7.7,18.1,
2244,PA,Adams,31.4,3,73,15,10,0.098314883,2.6257698161821272,0.717698645,0.0293599530240752,0.717698645,26.6,11.6,8.2,13.5,24.799999999999997
2245,PA,Allegheny,26.7,25,997,195,225,0.182740375,5.570799815172241,0.809742905,0.0204020842769297,0.809742905,27.1,9.7,9.5,16.5,24.799999999999997
2246,PA,Armstrong,35.9,0,27,17,14,0.206535369,1.7281284632786151,0.398318212,0.0,0.398318212,30.3,11.7,10.4,19.2,24.799999999999997
2247,PA,Beaver,29.7,4,102,26,29,0.171200529,7.560203430813011,0.602153585,0.0238907238292052,0.602153585,30.0,11.4,10.2,20.3,24.799999999999997
2248,PA,Bedford,33.7,2,18,13,13,0.265598823,1.2648626445135607,0.367752217,0.041386445938955,0.367752217,27.1,13.2,8.9,19.0,24.799999999999997
2249,PA,Berks,32.2,5,269,76,73,0.176460208,3.821070247246732,0.650243781,0.0120536532212183,0.650243781,29.0,11.0,7.6,19.9,24.799999999999997
2250,PA,Blair,33.1,5,94,17,18,0.142908181,4.812095695159188,0.746298281,0.0401123144805455,0.746298281,33.8,11.7,9.6,22.5,24.799999999999997
2251,PA,Bradford,32.5,0,30,14,14,0.226595882,2.3615047587353803,0.485562605,0.0,0.485562605,29.1,10.9,9.6,19.8,24.799999999999997
2252,PA,Bucks,25.7,11,472,95,104,0.165952592,7.475720194025101,0.753169455,0.0175606921466988,0.753169455,24.4,9.6,8.7,7.8,24.799999999999997
2253,PA,Butler,28.5,2,106,32,34,0.182851734,4.66612922003086,0.570067171,0.0107039449389072,0.570067171,25.0,10.9,8.7,11.3,24.799999999999997
2254,PA,Cambria,28.9,4,102,31,28,0.203293352,4.793226797790714,0.740568641,0.0296885669328741,0.740568641,33.4,13.1,11.2,21.5,24.799999999999997
2255,PA,Cameron,27.9,0,1,1,1,0.208116545,1.1456318668362715,0.208116545,0.0,0.208116545,28.6,10.4,9.9,22.4,24.799999999999997
2256,PA,Carbon,35.0,1,35,12,10,0.155180708,2.365714419487149,0.543132478,0.0157247539076013,0.543132478,29.0,10.7,9.3,18.8,24.799999999999997
2257,PA,Centre,26.6,12,98,15,18,0.113391541,3.095242715736204,0.617353945,0.074319972253877,0.617353945,27.6,7.8,7.9,12.2,24.799999999999997
2258,PA,Chester,23.0,11,337,66,75,0.146260414,10.454092294278231,0.657196792,0.0213049473961481,0.657196792,22.7,7.9,7.9,7.4,24.799999999999997
2259,PA,Clarion,33.8,1,23,14,9,0.231833286,0.8475084484062794,0.592462842,0.0259652584841482,0.592462842,30.4,11.7,9.6,21.3,24.799999999999997
2260,PA,Clearfield,36.8,3,53,15,17,0.209382813,2.7906715109649687,0.652781712,0.0372226909524046,0.652781712,30.9,13.7,9.6,26.2,24.799999999999997
2261,PA,Clinton,32.4,1,17,5,6,0.150962385,3.9748333833107448,0.427726758,0.0254887467183239,0.427726758,27.9,10.9,8.8,22.3,24.799999999999997
2262,PA,Columbia,37.9,2,54,12,10,0.14898245,1.8752444028611936,0.804505229,0.0301114122252334,0.804505229,31.8,11.9,8.9,18.5,24.799999999999997
2263,PA,Crawford,34.5,3,47,24,24,0.275308288,2.5901802554703095,0.539145397,0.0347797859883835,0.539145397,29.3,11.7,11.1,23.5,24.799999999999997
2264,PA,Cumberland,27.6,7,169,38,38,0.155889761,4.574127942604224,0.693299202,0.0281683339637675,0.693299202,26.0,9.4,9.9,10.4,24.799999999999997
2265,PA,Dauphin,32.5,6,219,50,58,0.213664981,7.169029118437075,0.806769496,0.0219212515573222,0.806769496,31.5,11.9,9.2,23.4,24.799999999999997
2266,PA,Delaware,24.0,6,418,111,128,0.227369618,3.6524758039347995,0.742503908,0.0106495894583264,0.742503908,27.0,9.0,9.5,14.4,24.799999999999997
2267,PA,Elk,28.5,0,17,9,7,0.224402129,2.2213586322929695,0.544976598,0.0,0.544976598,28.6,10.5,9.4,14.2,24.799999999999997
2268,PA,Erie,31.2,6,185,40,40,0.143655973,5.813821859789319,0.664408874,0.0217228383060531,0.664408874,29.4,11.6,9.0,26.3,24.799999999999997
2269,PA,Fayette,38.5,6,81,30,33,0.246110705,4.049651358543234,0.604089912,0.0452035288888219,0.604089912,33.4,15.9,12.4,31.2,24.799999999999997
2270,PA,Forest,32.1,1,2,2,2,0.266028199,0.17542984305788492,0.266028199,0.136593361562628,0.266028199,28.9,11.3,9.1,46.4,24.799999999999997
2271,PA,Franklin,32.2,2,99,28,31,0.202757502,4.104893834202375,0.647515894,0.0129995905128988,0.647515894,29.4,11.4,9.0,14.9,24.799999999999997
2272,PA,Fulton,31.6,2,5,1,2,0.136686714,2.6444878337800337,0.341716785,0.136612021857924,0.341716785,28.9,11.9,9.4,19.4,24.799999999999997
2273,PA,Greene,33.4,2,26,12,9,0.237824697,3.5227605962277053,0.687049124,0.0537677769712611,0.687049124,28.6,12.5,9.6,21.5,24.799999999999997
2274,PA,Huntingdon,29.4,2,19,8,4,0.087431694,0.45909850611031516,0.415300546,0.043826971118026,0.415300546,28.0,11.5,9.6,20.7,24.799999999999997
2275,PA,Indiana,37.2,2,50,10,9,0.102615557,2.8625693934000562,0.570086425,0.0231577972303275,0.570086425,28.0,9.7,8.8,22.3,24.799999999999997
2276,PA,Jefferson,31.5,1,25,10,8,0.179219499,0.7400601243687522,0.560060935,0.0226896285707803,0.560060935,27.9,11.5,10.1,21.9,24.799999999999997
2277,PA,Juniata,34.7,0,10,5,5,0.201645427,4.309416597596322,0.403290853,0.0,0.403290853,30.8,12.3,10.3,19.0,24.799999999999997
2278,PA,Lackawanna,31.3,6,145,41,49,0.230350838,2.679910147429683,0.68165044,0.0283928241869005,0.68165044,25.9,11.5,9.6,22.4,24.799999999999997
2279,PA,Lancaster,29.3,13,326,109,110,0.206255156,5.725446656818913,0.611265282,0.0241411327762303,0.611265282,28.5,9.7,8.0,15.5,24.799999999999997
2280,PA,Lawrence,34.3,5,50,10,15,0.168974102,5.744916475479058,0.563247006,0.0572777052260178,0.563247006,27.9,12.5,10.4,26.6,24.799999999999997
2281,PA,Lebanon,29.5,3,78,36,30,0.22000748,3.0301188038988602,0.572019449,0.0216040269906311,0.572019449,29.0,10.1,9.9,17.4,24.799999999999997
2282,PA,Lehigh,30.1,6,246,71,82,0.229163581,5.912099197948309,0.687490743,0.0165222347974787,0.687490743,26.6,10.8,9.4,19.1,24.799999999999997
2283,PA,Luzerne,28.9,3,207,63,61,0.19132513,3.0971402205137855,0.649250852,0.00948217824598667,0.649250852,28.3,11.7,9.9,23.9,24.799999999999997
2284,PA,Lycoming,31.5,5,74,21,19,0.16307893,3.813642739536289,0.635149518,0.0433847008191032,0.635149518,27.6,10.7,9.1,23.1,24.799999999999997
2285,PA,McKean,31.9,0,28,10,12,0.281994642,0.5496816994510633,0.657987498,0.0,0.657987498,29.6,10.4,9.3,25.6,24.799999999999997
2286,PA,Mercer,31.7,4,72,19,15,0.130566484,3.103746609712572,0.626719125,0.035425504592031,0.626719125,29.3,12.2,10.1,24.0,24.799999999999997
2287,PA,Mifflin,32.0,3,27,16,12,0.25777625,1.1507214618872112,0.579996563,0.0647360925294549,0.579996563,30.5,12.5,9.3,26.4,24.799999999999997
2288,PA,Monroe,28.8,4,106,28,20,0.120254458,7.831303159153507,0.63734863,0.024082168358439,0.63734863,27.7,11.2,8.3,17.6,24.799999999999997
2289,PA,Montgomery,24.6,14,657,135,141,0.172612832,6.687373465751918,0.804302344,0.0170373300069975,0.804302344,24.5,7.4,8.0,7.5,24.799999999999997
2290,PA,Montour,32.5,0,11,4,3,0.160935572,1.8751178493255982,0.590097098,0.0,0.590097098,28.3,12.4,10.2,15.2,24.799999999999997
2291,PA,Northampton,28.6,7,199,54,51,0.169630206,5.249528076651015,0.661890412,0.0231562650929228,0.661890412,28.8,11.2,8.8,13.4,24.799999999999997
2292,PA,Northumberland,35.3,2,51,17,21,0.223537427,2.196072994138837,0.542876607,0.0216120422299305,0.542876607,28.3,12.1,9.5,20.2,24.799999999999997
2293,PA,Perry,33.0,0,17,10,9,0.19722137,3.0498885800970434,0.372529255,0.0,0.372529255,30.3,10.3,9.7,14.3,24.799999999999997
2294,PA,Philadelphia,29.8,50,1365,501,635,0.406973801,0.1577183241417124,0.874833445,0.0318903583966038,0.874833445,30.2,11.5,11.0,38.4,24.799999999999997
2295,PA,Pike,29.1,1,24,11,8,0.142371554,1.7158612494974899,0.427114662,0.0179979122421799,0.427114662,31.3,10.5,9.2,17.1,24.799999999999997
2296,PA,Potter,32.4,2,5,8,7,0.406834825,4.454598681927387,0.290596304,0.118448326917382,0.290596304,30.0,12.1,10.2,23.6,24.799999999999997
2297,PA,Schuylkill,35.1,3,76,34,30,0.205765551,1.6783820497197837,0.521272729,0.0208952936833527,0.521272729,31.3,11.4,9.8,19.0,24.799999999999997
2298,PA,Snyder,32.5,1,27,14,11,0.272797163,1.4141343078329378,0.669593036,0.0247108826727291,0.669593036,30.7,9.9,9.1,18.0,24.799999999999997
2299,PA,Somerset,37.7,1,30,18,16,0.209924165,3.0396577781391527,0.393607809,0.0133224977018691,0.393607809,32.1,12.5,9.7,21.8,24.799999999999997
2300,PA,Sullivan,31.1,1,4,4,3,0.473260767,4.575975426775622,0.631014356,0.162946064852534,0.631014356,30.6,13.1,10.8,20.7,24.799999999999997
2301,PA,Susquehanna,30.4,0,17,12,8,0.190839695,1.0176357633719162,0.405534351,0.0,0.405534351,25.3,10.1,9.1,19.6,24.799999999999997
2302,PA,Tioga,30.3,2,19,8,10,0.236552018,1.4042581489933803,0.449448834,0.048231123544023,0.449448834,31.4,12.0,9.9,18.9,24.799999999999997
2303,PA,Union,28.2,2,23,5,4,0.089138477,3.497171087925134,0.512546241,0.0438933391857786,0.512546241,29.4,10.2,8.5,13.6,24.799999999999997
2304,PA,Venango,34.7,2,24,15,9,0.168133161,1.984935394001746,0.448355097,0.038035829751626,0.448355097,30.5,13.2,8.9,23.2,24.799999999999997
2305,PA,Warren,33.6,1,20,8,8,0.196545709,2.928684281800072,0.491364273,0.0249843847595253,0.491364273,29.5,12.5,10.2,22.7,24.799999999999997
2306,PA,Washington,28.3,3,135,37,30,0.144101217,5.945144409591954,0.648455475,0.0144243945360394,0.648455475,32.4,11.8,11.0,13.8,24.799999999999997
2307,PA,Wayne,33.1,1,22,15,13,0.252913367,0.775746609055297,0.428007237,0.0197199763360284,0.428007237,27.9,12.6,9.8,20.7,24.799999999999997
2308,PA,Westmoreland,30.0,10,235,50,51,0.141934766,6.624430643406505,0.654013136,0.0281327189147522,0.654013136,25.9,11.8,9.4,15.5,24.799999999999997
2309,PA,Wyoming,33.4,1,10,10,8,0.284383776,0.6382860930511953,0.35547972,0.0363358889575233,0.35547972,30.9,10.8,9.3,17.7,24.799999999999997
2310,PA,York,33.3,9,300,66,66,0.149743055,5.903905169607883,0.680650248,0.0202819643758563,0.680650248,30.9,11.3,9.0,15.2,24.799999999999997
2311,RI,Bristol,22.9,5,28,7,8,0.163065634,9.26285203679194,0.570729719,0.101901481647543,0.570729719,19.9,8.8,7.1,9.7,20.299999999999997
2312,RI,Kent,28.8,5,146,23,21,0.127174071,6.1488058345548815,0.884162589,0.0303740872586779,0.884162589,25.0,9.9,8.8,12.5,20.299999999999997
2313,RI,Newport,23.1,5,74,8,18,0.218558003,6.6962216693854355,0.898516234,0.0603981445689988,0.898516234,20.9,8.5,7.2,13.8,20.299999999999997
2314,RI,Providence,28.2,24,470,125,147,0.232604506,3.0656071147285564,0.743701481,0.0378744241903947,0.743701481,25.1,9.9,8.2,25.7,20.299999999999997
2315,RI,Washington,23.9,14,103,33,29,0.228972073,5.753543368865648,0.81324564,0.11085772203218,0.81324564,20.7,9.1,6.7,11.3,20.299999999999997
2316,SC,Abbeville,35.2,2,9,4,5,0.200280393,0.2964920060432179,0.360504707,0.0804117079446767,0.360504707,30.3,17.0,13.4,26.2,23.599999999999994
2317,SC,Aiken,31.9,1,110,30,29,0.176021074,5.1072327776419835,0.667666143,0.00597164662183951,0.667666143,31.5,12.8,10.9,27.1,23.599999999999994
2318,SC,Allendale,41.1,1,2,4,2,0.206291903,3.7012449416931763,0.206291903,0.110558319513543,0.206291903,34.6,19.2,14.0,50.6,23.599999999999994
2319,SC,Anderson,33.9,5,151,26,32,0.165966496,6.8694326279107125,0.783154401,0.0254363607689921,0.783154401,26.8,13.2,12.1,25.1,23.599999999999994
2320,SC,Bamberg,40.3,0,11,3,4,0.263469899,5.867920751916782,0.724542221,0.0,0.724542221,37.5,17.0,15.2,43.9,23.599999999999994
2321,SC,Barnwell,36.8,2,14,4,5,0.227697072,0.4916467055308342,0.637551801,0.0930968672904157,0.637551801,34.6,17.3,13.6,38.2,23.599999999999994
2322,SC,Beaufort,22.0,8,105,36,31,0.176284603,7.485399433256119,0.59709301,0.0436802821746229,0.59709301,20.1,9.8,8.2,21.3,23.599999999999994
2323,SC,Berkeley,35.0,4,105,19,22,0.110996191,6.076945197565212,0.529754547,0.0189665146184411,0.529754547,36.3,13.5,12.5,18.7,23.599999999999994
2324,SC,Calhoun,35.3,1,4,1,1,0.067213335,0.15822241263835388,0.268853341,0.0675858340091917,0.268853341,33.9,18.6,13.6,29.4,23.599999999999994
2325,SC,Charleston,24.6,9,334,87,102,0.267705996,4.353472856621503,0.876605908,0.0226995288586677,0.876605908,25.9,11.1,9.3,22.9,23.599999999999994
2326,SC,Cherokee,36.5,1,38,9,10,0.178494931,3.529413085411586,0.678280737,0.017653497157787,0.678280737,30.4,14.4,12.2,29.7,23.599999999999994
2327,SC,Chester,36.1,0,16,12,8,0.247394625,4.333742186980386,0.494789251,0.0,0.494789251,32.5,13.8,13.0,38.0,23.599999999999994
2328,SC,Chesterfield,34.8,3,19,11,12,0.260162602,3.2184959431058973,0.411924119,0.0651989655097472,0.411924119,32.7,14.8,12.8,33.7,23.599999999999994
2329,SC,Clarendon,42.3,2,15,6,6,0.175886026,1.151109586884141,0.439715065,0.058908426850461,0.439715065,35.9,17.2,13.9,38.1,23.599999999999994
2330,SC,Colleton,39.0,2,23,13,9,0.238278044,5.652842997077547,0.608932779,0.0527384436885268,0.608932779,33.7,16.5,13.3,36.7,23.599999999999994
2331,SC,Darlington,37.7,1,35,14,13,0.191743241,3.6955246814219365,0.516231803,0.0148734271350805,0.516231803,32.4,14.6,13.5,33.4,23.599999999999994
2332,SC,Dillon,37.4,0,27,9,8,0.257011598,3.555989585658506,0.867414142,0.0,0.867414142,35.8,16.5,13.5,42.8,23.599999999999994
2333,SC,Dorchester,33.9,1,75,18,17,0.114502017,5.213828827359116,0.505155958,0.00650309222035078,0.505155958,29.8,10.4,10.1,18.8,23.599999999999994
2334,SC,Edgefield,32.7,2,5,3,3,0.112981584,1.3346685053819716,0.18830264,0.0758782912208817,0.18830264,33.8,14.1,10.0,27.1,23.599999999999994
2335,SC,Fairfield,41.3,0,5,2,1,0.0435237,4.216448111347596,0.217618384,0.0,0.217618384,36.0,18.6,14.5,33.4,23.599999999999994
2336,SC,Florence,34.1,2,97,42,37,0.265745416,5.505473889416941,0.696683928,0.0144152455637082,0.696683928,32.5,14.1,12.0,28.7,23.599999999999994
2337,SC,Georgetown,30.8,3,37,16,16,0.26327481,4.221929237836814,0.608822997,0.048860730630792,0.608822997,32.2,14.4,12.7,32.0,23.599999999999994
2338,SC,Greenville,28.1,8,406,84,81,0.167788015,9.229660959743564,0.841011534,0.0160395856975014,0.841011534,25.8,10.4,8.9,17.7,23.599999999999994
2339,SC,Greenwood,33.5,3,60,15,15,0.215765247,4.20956643806447,0.86306099,0.0427758687066003,0.86306099,32.7,13.2,12.1,26.2,23.599999999999994
2340,SC,Hampton,42.0,2,12,8,7,0.343053173,4.787443225635135,0.588091154,0.100391526955125,0.588091154,37.7,15.1,14.7,35.1,23.599999999999994
2341,SC,Horry,29.8,8,290,51,54,0.180703539,2.839533620985046,0.970444932,0.024818360623189,0.970444932,27.7,11.1,10.6,29.6,23.599999999999994
2342,SC,Jasper,37.0,1,23,4,5,0.1840265,2.6880986248754652,0.846521899,0.0351308624626735,0.846521899,35.4,15.0,13.0,40.1,23.599999999999994
2343,SC,Kershaw,31.7,1,41,9,8,0.126660439,4.092198629661296,0.649134751,0.0156013541975443,0.649134751,30.5,12.6,11.7,23.3,23.599999999999994
2344,SC,Lancaster,31.3,1,40,18,19,0.228475228,5.258717898055523,0.481000481,0.0111614617050249,0.481000481,31.5,11.8,12.0,21.0,23.599999999999994
2345,SC,Laurens,40.8,1,32,10,9,0.135271219,5.462944403741768,0.480964333,0.0149752160174911,0.480964333,33.9,15.0,11.7,30.7,23.599999999999994
2346,SC,Lee,44.3,0,9,4,2,0.109033419,1.316631914229823,0.490650384,0.0,0.490650384,36.7,16.9,13.8,38.6,23.599999999999994
2347,SC,Lexington,33.4,9,220,43,42,0.151140028,5.8753549950365676,0.791685859,0.0314469803910607,0.791685859,28.3,9.9,9.1,19.1,23.599999999999994
2348,SC,McCormick,35.2,1,3,2,1,0.101564087,0.5318093163676361,0.304692261,0.103702167375298,0.304692261,32.2,17.6,13.9,35.2,23.599999999999994
2349,SC,Marion,39.9,1,21,9,12,0.375786804,2.54152113806829,0.657626906,0.0315198890499905,0.657626906,35.5,17.2,14.4,41.1,23.599999999999994
2350,SC,Marlboro,39.2,1,10,8,8,0.286491907,3.206373038834193,0.358114883,0.0371126368528484,0.358114883,38.5,15.2,13.5,37.9,23.599999999999994
2351,SC,Newberry,35.5,1,21,6,4,0.105867718,5.6012936729381995,0.555805521,0.0262611938338717,0.555805521,34.4,15.7,11.3,28.5,23.599999999999994
2352,SC,Oconee,28.0,2,43,14,17,0.226087882,3.4173863809493894,0.571869348,0.0261934385436448,0.571869348,28.2,12.0,11.7,25.1,23.599999999999994
2353,SC,Orangeburg,41.9,4,69,24,18,0.1998002,2.82069528270396,0.765900766,0.045504704048781,0.765900766,38.5,15.1,14.3,36.8,23.599999999999994
2354,SC,Pickens,30.2,5,91,13,16,0.132925695,5.316716147750747,0.756014888,0.0406957342731335,0.756014888,27.7,11.9,10.0,19.4,23.599999999999994
2355,SC,Richland,32.6,18,334,56,54,0.134473536,6.346037508792366,0.831743723,0.0439507848877668,0.831743723,30.1,11.1,10.8,22.3,23.599999999999994
2356,SC,Saluda,35.6,1,5,3,2,0.099870169,2.5226828774539722,0.249675422,0.0495123038074962,0.249675422,30.8,13.0,11.8,29.6,23.599999999999994
2357,SC,Spartanburg,30.5,5,209,43,44,0.149893371,7.8557117925326505,0.711993514,0.0165857833299609,0.711993514,30.0,12.8,10.6,21.5,23.599999999999994
2358,SC,Sumter,34.4,3,58,15,19,0.176057969,6.503549919299062,0.537440117,0.0279340012663414,0.537440117,35.3,14.3,13.4,29.8,23.599999999999994
2359,SC,Union,36.9,1,13,8,3,0.107619458,2.2361005449128104,0.466350983,0.0361363061467857,0.466350983,33.0,15.6,12.1,33.8,23.599999999999994
2360,SC,Williamsburg,42.5,1,10,9,7,0.214100015,1.7478985056502947,0.305857165,0.0312940071976217,0.305857165,39.2,17.5,14.4,43.3,23.599999999999994
2361,SC,York,29.4,4,154,37,35,0.142655678,5.703172244624657,0.627684984,0.0154723316030109,0.627684984,30.0,12.0,9.0,17.1,23.599999999999994
2362,SD,Aurora,28.0,0,2,2,2,0.72859745,20.41820549792834,0.72859745,0.0,0.72859745,27.9,8.7,8.8,12.0,28.099999999999994
2363,SD,Beadle,32.0,1,10,4,4,0.220155209,5.4187148131359875,0.550388024,0.0552455665432849,0.550388024,30.1,9.4,8.1,21.4,28.099999999999994
2364,SD,Bennett,36.6,0,1,2,3,0.874635569,33.610607080426114,0.29154519,0.0,0.29154519,34.2,14.6,10.5,47.0,28.099999999999994
2365,SD,Bon Homme,29.6,0,1,3,3,0.427167877,4.172369996168048,0.142389292,0.0,0.142389292,29.8,9.4,8.0,17.1,28.099999999999994
2366,SD,Brookings,27.4,1,20,1,4,0.12006964,7.296842513754889,0.600348202,0.0292954445583712,0.600348202,27.9,6.1,6.1,11.2,28.099999999999994
2367,SD,Brown,32.2,1,28,7,6,0.156217455,7.470774322746243,0.729014789,0.0255571457779595,0.729014789,29.5,8.4,7.6,12.6,28.099999999999994
2368,SD,Brule,34.4,1,5,2,2,0.376718779,8.707463207332712,0.941796949,0.190912562046583,0.941796949,29.4,10.1,7.7,17.6,28.099999999999994
2369,SD,Buffalo,42.0,0,0,0,0,0.0,39.13531621536961,0.0,0.0,0.0,39.1,16.2,13.6,43.5,28.099999999999994
2370,SD,Butte,31.3,1,6,4,3,0.291318703,5.611730932862987,0.582637405,0.0979911807937286,0.582637405,28.5,8.4,8.1,20.1,28.099999999999994
2371,SD,Campbell,30.9,1,1,0,0,0.0,17.297772500330627,0.721500722,0.725689404934688,0.721500722,27.3,9.9,9.7,8.6,28.099999999999994
2372,SD,Charles Mix,33.6,1,5,5,4,0.430709594,2.06745356821182,0.538386993,0.106428267347808,0.538386993,33.4,11.7,10.1,34.6,28.099999999999994
2373,SD,Clark,30.6,0,0,2,1,0.274348422,11.16616051064836,0.0,0.0,0.0,29.8,10.4,8.9,21.1,28.099999999999994
2374,SD,Clay,31.1,3,8,2,2,0.143554407,7.082053047615205,0.574217628,0.212977424393014,0.574217628,28.7,7.7,5.8,17.7,28.099999999999994
2375,SD,Codington,31.2,2,19,4,2,0.071587086,10.047558606378667,0.680077314,0.0712682179382105,0.680077314,28.5,8.3,6.7,12.4,28.099999999999994
2376,SD,Corson,40.9,0,0,1,1,0.239120038,30.68957015232321,0.0,0.0,0.0,39.0,13.3,11.9,59.8,28.099999999999994
2377,SD,Custer,29.7,1,4,3,3,0.355239787,7.327942650289046,0.473653049,0.116333178222429,0.473653049,27.9,10.7,7.9,17.7,28.099999999999994
